client_id,client_description,invoice_number,amount,invoice_date
397067348,"Earthlink, Inc.",2000009156,135,11/7/2018 0:00
505173139,3M Company,2000009157,195,11/9/2018 0:00
507003878,"Belk, Inc.",2000009158,495,11/9/2018 0:00
502652075,Sherlyn Sawyer,2000009159,850,11/14/2018 0:00
100365765,Equitable Resources Inc.,2000009161,660,11/14/2018 0:00
317998521,Baxter International Inc.,2000009162,1175,11/14/2018 0:00
201096286,Sports Authority Inc,2000009160,225,11/14/2018 0:00
266873471,Ahmad Sharp,2000009163,845.64,11/15/2018 0:00
473352676,ALLTEL Corporation,2000009164,0,11/15/2018 0:00
584541634,Countrywide Credit Industries Inc.,2000009165,0,11/15/2018 0:00
548351086,"Anheuser-Busch Companies, Inc.",2000009166,0,11/15/2018 0:00
82916244,"Conectiv, Inc",2000009167,0,11/15/2018 0:00
241323799,Acterna Corp.,2000009168,0,11/15/2018 0:00
497151293,"Adams Resources & Energy, Inc.",2000009169,0,11/15/2018 0:00
477009396,Conoco Inc,2000009170,0,11/15/2018 0:00
315221691,CSK Auto Corp.,2000009171,0,11/15/2018 0:00
642669632,"Administaff, Inc.",2000009172,0,11/15/2018 0:00
376757501,Corn Products International Inc.,2000009173,0,11/15/2018 0:00
63174419,Atmel Corporation,2000009174,0,11/15/2018 0:00
52988469,"Arrow Electronics, Inc.",2000009175,0,11/15/2018 0:00
252755320,The Bear Stearns Companies Inc.,2000009176,0,11/15/2018 0:00
87079607,"Anthem, Inc.",2000009177,0,11/30/2018 0:00
372668281,Ciena Corp.,2000009178,0,11/30/2018 0:00
513855730,Atmos Energy Corporation,2000009179,750,11/16/2018 0:00
73524346,"American Financial Group, Inc.",2000009180,9850,11/16/2018 0:00
73524346,"American Financial Group, Inc.",2000009181,250,11/19/2018 0:00
532467401,Carlisle Cos. Inc.,2000009182,475,11/19/2018 0:00
532467401,Carlisle Cos. Inc.,2000009183,475,11/19/2018 0:00
532467401,Carlisle Cos. Inc.,2000009184,475,11/19/2018 0:00
449916255,BB&T Corporation,2000009185,685,11/19/2018 0:00
449916255,BB&T Corporation,2000009186,665,11/19/2018 0:00
449916255,BB&T Corporation,2000009187,525,11/19/2018 0:00
108350580,FMC Corp,2000009188,500,11/19/2018 0:00
108350580,FMC Corp,2000009189,500,11/19/2018 0:00
196016076,"The Bank of New York Company, Inc.",2000009190,385,11/20/2018 0:00
199155800,Cardinal Health Inc.,2000009191,150,11/12/2018 0:00
618891058,Carpenter Technology Corp.,2000009192,1215,11/13/2018 0:00
327519152,Bank One Corporation,2000009193,155,11/14/2018 0:00
4024681,CSX Corp.,2000009194,375,11/14/2018 0:00
90038671,"American Axle & Manufacturing Holdings, Inc.",2000009195,450,11/15/2018 0:00
291051913,CMS Energy Corp.,2000009196,275,11/15/2018 0:00
529249360,Audiovox Corporation,2000009197,1135,11/15/2018 0:00
84553239,Potlatch Corp,2000009198,395,11/16/2018 0:00
56873339,AMERCO,2000009199,220,11/19/2018 0:00
100365765,Equitable Resources Inc.,2000009200,165,11/26/2018 0:00
390796900,RoadwayCorp,2000009201,480,11/27/2018 0:00
390796900,RoadwayCorp,2000009202,480,11/27/2018 0:00
201096286,Sports Authority Inc,2000009203,225,11/30/2018 0:00
330431267,"Big Lots, Inc.",2000009204,195,11/30/2018 0:00
425518272,FirstEnergy Corp.,2000009205,350,11/30/2018 0:00
16999142,Diebold Incorporated,2000009206,6235,11/30/2018 0:00
508596829,"Arch Coal, Inc.",2000009207,70,11/27/2018 0:00
4024681,CSX Corp.,2000009208,375,11/27/2018 0:00
253620776,Ball Corporation,2000009209,195,11/28/2018 0:00
271796605,"Albertson's, Inc.",2000009210,550,11/28/2018 0:00
279034888,Electronic Arts Inc.,2000009211,120,11/29/2018 0:00
160047398,"Amkor Technology, Inc.",2000009212,150,11/29/2018 0:00
635488464,Constellation Emergy Group Inc.,2000009213,500,12/5/2018 0:00
635488464,Constellation Emergy Group Inc.,2000009214,2200,12/5/2018 0:00
542336332,"Air Products and Chemicals, Inc.",2000009215,375,12/5/2018 0:00
196016076,"The Bank of New York Company, Inc.",2000009216,158,12/31/2018 0:00
618420790,Mason Glenn,2000009217,30,12/31/2018 0:00
429079401,Collins & Aikman Corp.,2000009218,375,12/7/2018 0:00
378385790,Derek Dougherty,2000009219,210,12/7/2018 0:00
378385790,Derek Dougherty,2000009220,0,12/7/2018 0:00
187868988,"Aquila, Inc.",2000009221,295,12/7/2018 0:00
266873471,Ahmad Sharp,2000009222,795,12/11/2018 0:00
505173139,3M Company,2000009223,195,12/31/2018 0:00
269840253,EGL Inc.,2000009224,315,12/12/2018 0:00
542336332,"Air Products and Chemicals, Inc.",2000009225,375,12/13/2018 0:00
309525195,"BMC Software, Inc.",2000009226,2340,12/15/2018 0:00
339720867,Dell Computer Corporation,2000009227,1597.7,12/15/2018 0:00
351977392,Rayan Kerr,2000009228,425,12/18/2018 0:00
382881320,Sara Lee Corp,2000009229,310,12/18/2018 0:00
57271029,3Com Corp,2000009230,155,12/18/2018 0:00
182578242,"Dow Jones & Company, Inc.",2000009231,3680,12/18/2018 0:00
285573133,Erick Taylor,2000009232,1210,12/19/2018 0:00
301967521,Caremark Rx Inc.,2000009233,875,12/19/2018 0:00
397067348,"Earthlink, Inc.",2000009234,135,12/31/2018 0:00
201096286,Sports Authority Inc,2000009235,225,12/20/2018 0:00
425518272,FirstEnergy Corp.,2000009236,350,12/20/2018 0:00
635488464,Constellation Emergy Group Inc.,2000009237,375,12/20/2018 0:00
90038671,"American Axle & Manufacturing Holdings, Inc.",2000009238,450,12/11/2018 0:00
56873339,AMERCO,2000009239,220,12/17/2018 0:00
601919735,Ean Cortez,2000009240,670,12/18/2018 0:00
291051913,CMS Energy Corp.,2000009241,275,12/20/2018 0:00
598444595,Idacorp Inc.,2000009242,885,12/11/2018 0:00
284667710,The Clorox Co.,2000009243,1620,12/11/2018 0:00
284667710,The Clorox Co.,2000009244,1620,12/11/2018 0:00
550774418,"Amazon.com, Inc.",2000009245,495,12/21/2018 0:00
449916255,BB&T Corporation,2000009246,870,12/24/2018 0:00
108350580,FMC Corp,2000009247,500,12/24/2018 0:00
108350580,FMC Corp,2000009248,500,12/24/2018 0:00
316874605,ABM Industries Incorporated,2000009249,235,12/26/2018 0:00
199155800,Cardinal Health Inc.,2000009250,150,12/27/2018 0:00
330431267,"Big Lots, Inc.",2000009251,195,12/28/2018 0:00
316874605,ABM Industries Incorporated,2000009252,1485,12/28/2018 0:00
393924500,AOL Time Warner Inc.,2000009253,1495,12/28/2018 0:00
4024681,CSX Corp.,2000009254,375,12/28/2018 0:00
508596829,"Arch Coal, Inc.",2000009255,70,12/27/2018 0:00
253620776,Ball Corporation,2000009256,195,12/27/2018 0:00
126202579,DIMON Incorporated,2000009257,605,12/27/2018 0:00
271796605,"Albertson's, Inc.",2000009258,550,12/27/2018 0:00
160047398,"Amkor Technology, Inc.",2000009259,150,12/27/2018 0:00
279034888,Electronic Arts Inc.,2000009260,80,12/31/2018 0:00
523351721,Alberto-Culver Company,2000009261,95,1/3/2019 0:00
193903624,Hasbro Inc.,2000009262,65,1/2/2019 0:00
149119421,Bristol-Myers Squibb Company,2000009263,190,1/2/2019 0:00
508660913,DynCorp,2000009264,40,1/4/2019 0:00
393924500,AOL Time Warner Inc.,2000009265,195,1/4/2019 0:00
542336332,"Air Products and Chemicals, Inc.",2000009266,115,1/7/2019 0:00
508596829,"Arch Coal, Inc.",2000009267,150,1/10/2019 0:00
372348761,CBRL Group Inc.,2000009268,125,1/10/2019 0:00
142780669,Bank of America Corporation,2000009269,150,1/10/2019 0:00
43739944,IDT Corporation,2000009270,395,1/7/2019 0:00
440560658,Caterpillar Inc.,2000009271,3100,1/14/2019 0:00
269840253,EGL Inc.,2000009273,315,1/14/2019 0:00
316874605,ABM Industries Incorporated,2000009274,235,1/14/2019 0:00
397067348,"Earthlink, Inc.",2000009272,135,1/14/2019 0:00
553445512,Engelhard Corporation,2000009275,2950,1/14/2019 0:00
607266375,Aisha Mcgrath,2000009276,395,1/15/2019 0:00
266873471,Ahmad Sharp,2000009277,605,1/15/2019 0:00
593016127,Eaton Corporation,2000009278,645,1/15/2019 0:00
196016076,"The Bank of New York Company, Inc.",2000009279,247,1/15/2019 0:00
618420790,Mason Glenn,2000009280,30,1/15/2019 0:00
631333991,Burlington Resources Inc.,2000009281,105,1/16/2019 0:00
198749068,Jones Apparel Group Inc.,2000009282,85,1/16/2019 0:00
302859388,AK Steel Holding Corporation,2000009283,1975,1/16/2019 0:00
271796605,"Albertson's, Inc.",2000009284,5185,1/17/2019 0:00
644857274,Intel Corporation,2000009285,85,1/18/2019 0:00
640501216,"E*Trade Group, Inc.",2000009286,105,1/31/2019 0:00
676507022,Fisher Scientific International Inc.,2000009287,145,1/18/2019 0:00
583156900,"Citigroup, Inc",2000009288,105,1/18/2019 0:00
461459744,Bowater Incorporated,2000009289,105,1/18/2019 0:00
393924500,AOL Time Warner Inc.,2000009290,105,1/18/2019 0:00
96377864,Reed Ewing,2000009291,145,1/18/2019 0:00
148358507,Di Giorgio Corporation,2000009292,225,1/18/2019 0:00
590019236,Johnson & Johnson,2000009293,105,1/18/2019 0:00
502652075,Sherlyn Sawyer,2000009294,565,1/18/2019 0:00
449916255,BB&T Corporation,2000009295,305,1/19/2019 0:00
271796605,"Albertson's, Inc.",2000009296,185,1/21/2019 0:00
313076396,Aliana Cuevas,2000009317,85,1/21/2019 0:00
149119421,Bristol-Myers Squibb Company,2000009318,125,1/21/2019 0:00
284667710,The Clorox Co.,2000009297,1620,1/11/2019 0:00
24751624,BellSouth Corporation,2000009298,460,1/11/2019 0:00
42347513,Federated Department Stores Inc.,2000009299,165,1/11/2019 0:00
245928750,Edison International,2000009300,230,1/14/2019 0:00
23188457,U.S. Industries Inc.,2000009301,240,1/31/2019 0:00
106944318,"American International Group, Inc.",2000009302,125,1/14/2019 0:00
109121390,"D&K Healthcare Resources, Inc.",2000009303,170,1/14/2019 0:00
461459744,Bowater Incorporated,2000009305,75,1/14/2019 0:00
148358507,Di Giorgio Corporation,2000009306,250,1/15/2019 0:00
95162655,DaVita Inc.,2000009304,800,1/21/2019 0:00
507003878,"Belk, Inc.",2000009307,35,1/15/2019 0:00
582136085,Cabot Corp,2000009308,100,1/15/2019 0:00
284738710,ChevronTexaco Corp.,2000009309,100,1/16/2019 0:00
86815398,RPM Inc.,2000009310,300,1/16/2019 0:00
295030392,DPL Inc.,2000009311,850,1/16/2019 0:00
631333991,Burlington Resources Inc.,2000009312,105,1/14/2019 0:00
440613920,Valspar Corporation,2000009313,95,1/17/2019 0:00
291051913,CMS Energy Corp.,2000009314,275,1/17/2019 0:00
76238643,Jillian Pope,2000009315,120,1/18/2019 0:00
545099577,Hartford Financial Services Group Inc.,2000009319,465,1/21/2019 0:00
339720867,Dell Computer Corporation,2000009320,130,1/15/2019 0:00
302859388,AK Steel Holding Corporation,2000009321,615,1/22/2019 0:00
330431267,"Big Lots, Inc.",2000009322,195,1/23/2019 0:00
187868988,"Aquila, Inc.",2000009324,195,1/23/2019 0:00
4024681,CSX Corp.,2000009323,375,1/23/2019 0:00
331185045,Bell Microproducts Inc.,2000009325,105,1/25/2019 0:00
95162655,DaVita Inc.,2000009326,125,1/25/2019 0:00
455579502,Dow Chemical Company,2000009327,125,1/25/2019 0:00
530660701,Jalen Kennedy,2000009328,85,1/25/2019 0:00
640501216,"E*Trade Group, Inc.",2000009329,85,1/25/2019 0:00
425518272,FirstEnergy Corp.,2000009330,350,1/25/2019 0:00
532467401,Carlisle Cos. Inc.,2000009331,475,1/25/2019 0:00
505173139,3M Company,2000009332,195,1/31/2019 0:00
446205064,General Mills Inc,2000009334,85,1/28/2019 0:00
228404569,Continental Airlines Inc.,2000009335,52.5,1/28/2019 0:00
632404786,Eastman Chemical Company,2000009336,145,1/29/2019 0:00
635488464,Constellation Emergy Group Inc.,2000009337,300,1/30/2019 0:00
372348761,CBRL Group Inc.,2000009338,165,1/30/2019 0:00
317998521,Baxter International Inc.,2000009339,85,1/30/2019 0:00
106944318,"American International Group, Inc.",2000009340,145,1/30/2019 0:00
628230525,Dean Foods Company,2000009341,125,1/30/2019 0:00
145953577,Valentino Hodge,2000009342,85,1/30/2019 0:00
169541678,Rowan Pruitt,2000009343,125,1/30/2019 0:00
82176990,Markel Corporation,2000009344,85,1/30/2019 0:00
508596829,"Arch Coal, Inc.",2000009345,125,1/30/2019 0:00
402179402,General Motors Corporation,2000009346,145,1/30/2019 0:00
639712031,Family Dollar Stores Inc.,2000009347,225,1/30/2019 0:00
359159670,Penn Traffic Co.,2000009348,85,1/30/2019 0:00
131853426,The Black & Decker Corporation,2000009349,0,1/31/2019 0:00
390796900,RoadwayCorp,2000009350,185,1/31/2019 0:00
582136085,Cabot Corp,2000009351,165,1/31/2019 0:00
409448649,Cenex Harvest States Cooperatives,2000009352,35,1/31/2019 0:00
327968465,"ALLETE, Inc.",2000009353,35,1/31/2019 0:00
183146234,Charter Communications Inc.,2000009354,35,1/31/2019 0:00
335789456,Cintas Corp.,2000009355,35,1/31/2019 0:00
228404569,Continental Airlines Inc.,2000009356,35,1/31/2019 0:00
657533068,Federal Express Corp.,2000009358,125,1/31/2019 0:00
317998521,Baxter International Inc.,2000009359,375,1/31/2019 0:00
100365765,Equitable Resources Inc.,2000009363,495,1/31/2019 0:00
193903624,Hasbro Inc.,2000009360,105,1/31/2019 0:00
142780669,Bank of America Corporation,2000009361,85,1/31/2019 0:00
327519152,Bank One Corporation,2000009362,365,1/31/2019 0:00
449916255,BB&T Corporation,2000009364,995,2/1/2019 0:00
160047398,"Amkor Technology, Inc.",2000009365,150,1/21/2019 0:00
114967358,Equity Residential Properties Trust,2000009366,285,1/21/2019 0:00
560824288,Abercrombie & Fitch Co.,2000009367,495,1/21/2019 0:00
279034888,Electronic Arts Inc.,2000009369,80,1/23/2019 0:00
481741886,Leggett & Platt Inc.,2000009370,130,1/23/2019 0:00
46755260,"Best Buy Co., Inc.",2000009371,450,1/24/2019 0:00
7312217,Energy East Corporation,2000009372,475,1/24/2019 0:00
90038671,"American Axle & Manufacturing Holdings, Inc.",2000009373,450,1/25/2019 0:00
3185991,Kohl's Corp.,2000009374,75,1/28/2019 0:00
673118155,"American Electric Power Company, Inc.",2000009375,195,1/29/2019 0:00
253620776,Ball Corporation,2000009377,195,1/30/2019 0:00
271796605,"Albertson's, Inc.",2000009378,550,1/30/2019 0:00
24751624,BellSouth Corporation,2000009380,230,1/30/2019 0:00
632404786,Eastman Chemical Company,2000009381,2070,1/30/2019 0:00
583156900,"Citigroup, Inc",2000009382,1685,1/30/2019 0:00
46755260,"Best Buy Co., Inc.",2000009384,1155,1/31/2019 0:00
131853426,The Black & Decker Corporation,2000009385,455,1/31/2019 0:00
7312217,Energy East Corporation,2000009386,1155,1/31/2019 0:00
508596829,"Arch Coal, Inc.",2000009387,125,1/31/2019 0:00
56873339,AMERCO,2000009388,220,1/30/2019 0:00
532467401,Carlisle Cos. Inc.,2000009389,475,2/2/2019 0:00
440728296,W.R. Berkley Corporation,2000009390,565,2/2/2019 0:00
635488464,Constellation Emergy Group Inc.,2000009391,375,2/2/2019 0:00
97605710,Lorenzo Hansen,2000009392,1150,2/2/2019 0:00
618420790,Mason Glenn,2000009393,30,2/6/2019 0:00
196016076,"The Bank of New York Company, Inc.",2000009394,270,2/6/2019 0:00
13320119,"Applied Materials, Inc.",2000009395,1095,2/7/2019 0:00
25596719,AMC Entertainment Inc.,2000009396,30,2/7/2019 0:00
393924500,AOL Time Warner Inc.,2000009397,2215,2/8/2019 0:00
295030392,DPL Inc.,2000009398,85,2/8/2019 0:00
86815398,RPM Inc.,2000009399,105,2/8/2019 0:00
530660701,Jalen Kennedy,2000009400,340,2/11/2019 0:00
331185045,Bell Microproducts Inc.,2000009401,1057,2/11/2019 0:00
295043228,Ashlee Herring,2000009402,395,2/1/2019 0:00
466738808,Metris Companies Inc,2000009403,310,2/5/2019 0:00
17058777,Kenny Henry,2000009404,355,2/6/2019 0:00
387434991,Level 3 Communications Inc.,2000009405,125,2/6/2019 0:00
95162655,DaVita Inc.,2000009406,1050,2/6/2019 0:00
618891058,Carpenter Technology Corp.,2000009407,258.75,2/6/2019 0:00
50248992,Cheyanne Pena,2000009408,165,2/28/2019 0:00
113673574,Aaron Harrell,2000009409,160,2/28/2019 0:00
640501216,"E*Trade Group, Inc.",2000009410,1865,2/8/2019 0:00
505173139,3M Company,2000009411,195,2/12/2019 0:00
510914471,IKON Office Solutions Inc.,2000009412,585,2/12/2019 0:00
201096286,Sports Authority Inc,2000009413,225,2/15/2019 0:00
316874605,ABM Industries Incorporated,2000009414,235,2/15/2019 0:00
269840253,EGL Inc.,2000009415,315,2/15/2019 0:00
269840253,EGL Inc.,2000009416,465,2/15/2019 0:00
199155800,Cardinal Health Inc.,2000009417,150,2/15/2019 0:00
473352676,ALLTEL Corporation,2000009418,0,2/18/2019 0:00
389558242,The Allstate Corporation,2000009419,605,2/18/2019 0:00
266873471,Ahmad Sharp,2000009421,525,2/18/2019 0:00
148358507,Di Giorgio Corporation,2000009422,2865,2/18/2019 0:00
397067348,"Earthlink, Inc.",2000009420,135,2/18/2019 0:00
555003868,Occidental Petroleum Corp,2000009423,395,2/11/2019 0:00
229962883,Matilda Schneider,2000009424,200,2/11/2019 0:00
366919054,World Fuel Services Corporation,2000009425,305,2/12/2019 0:00
506290427,Wyeth,2000009426,395,2/12/2019 0:00
566567498,Delaney Welch,2000009427,240,2/12/2019 0:00
605778907,Ryder System Inc,2000009428,275,2/12/2019 0:00
596161270,Pacific Gas & Electric Corp.,2000009429,310,2/12/2019 0:00
317286833,Gentek Inc.,2000009430,410,2/12/2019 0:00
174781627,Rite Aid Corp,2000009431,125,2/12/2019 0:00
41300165,Sasha Hebert,2000009432,395,2/13/2019 0:00
360033742,Weatherford International Inc,2000009433,95,2/13/2019 0:00
501748442,Alcoa Inc.,2000009434,715,2/13/2019 0:00
616094551,Misael Blake,2000009435,320,2/13/2019 0:00
547433009,Viad Corp,2000009436,280,2/13/2019 0:00
266083480,Siebel Systems Inc,2000009437,420,2/13/2019 0:00
284738710,ChevronTexaco Corp.,2000009438,125,2/13/2019 0:00
212750954,Trevor Charles,2000009439,75,2/14/2019 0:00
190687582,Bernard Rush,2000009440,289.75,2/14/2019 0:00
291051913,CMS Energy Corp.,2000009441,275,2/14/2019 0:00
359612044,"Armstrong Holdings, Inc.",2000009442,2275,2/15/2019 0:00
291051913,CMS Energy Corp.,2000009443,2455,2/15/2019 0:00
29044295,Mercury General Corporation,2000009444,295,2/15/2019 0:00
261139786,Henry Schein Inc.,2000009445,395,2/15/2019 0:00
4024681,CSX Corp.,2000009446,1360,2/15/2019 0:00
628230525,Dean Foods Company,2000009447,1075,2/15/2019 0:00
632462572,Amerada Hess Corporation,2000009448,735,2/18/2019 0:00
260410743,PolyOne Corp,2000009449,390,2/18/2019 0:00
90038671,"American Axle & Manufacturing Holdings, Inc.",2000009450,450,2/18/2019 0:00
341429164,Adobe Systems Incorporated,2000009451,140,2/18/2019 0:00
430452513,Simon Property Group Inc,2000009452,320,2/18/2019 0:00
163799915,Domino's Pizza LLC,2000009453,925,2/18/2019 0:00
553110826,Kamari Chase,2000009454,360,2/18/2019 0:00
145953577,Valentino Hodge,2000009455,395,2/18/2019 0:00
396719060,Aurora Payne,2000009456,295,2/18/2019 0:00
160047398,"Amkor Technology, Inc.",2000009457,150,2/18/2019 0:00
560824288,Abercrombie & Fitch Co.,2000009458,225,2/18/2019 0:00
167547252,Gillette Company,2000009459,410,2/18/2019 0:00
582136085,Cabot Corp,2000009460,1350,2/19/2019 0:00
321810150,Alliant Energy Corporation,2000009461,855,2/19/2019 0:00
670711491,Pitney Bowes Inc.,2000009462,370,2/19/2019 0:00
672824815,Ivax Corp.,2000009463,1125,2/19/2019 0:00
496777452,Will Farrell,2000009464,90,2/19/2019 0:00
639712031,Family Dollar Stores Inc.,2000009465,1685,2/20/2019 0:00
380851923,Rodney Larson,2000009466,295,2/20/2019 0:00
279034888,Electronic Arts Inc.,2000009467,80,2/20/2019 0:00
139941598,Wade Osborne,2000009468,345,2/20/2019 0:00
506247749,Hillenbrand Industries Inc.,2000009469,395,2/12/2019 0:00
7312217,Energy East Corporation,2000009470,435,2/15/2019 0:00
425518272,FirstEnergy Corp.,2000009471,350,2/21/2019 0:00
201096286,Sports Authority Inc,2000009472,225,2/21/2019 0:00
108350580,FMC Corp,2000009473,500,2/22/2019 0:00
532467401,Carlisle Cos. Inc.,2000009474,475,2/22/2019 0:00
330431267,"Big Lots, Inc.",2000009475,195,2/22/2019 0:00
160047398,"Amkor Technology, Inc.",2000009476,0,2/27/2019 0:00
73524346,"American Financial Group, Inc.",2000009477,0,2/27/2019 0:00
73524346,"American Financial Group, Inc.",2000009478,250,2/27/2019 0:00
